Date,Close,Volatility,Volume,Libor,US 10y Treasury yield,CBOE VIX,WTI Crude Oil Futures,Gold
2012-04-13,5207.4502,20,164225904,0.46615,1.9823,1007.31372,5298.31592,1658.38
2012-04-12,5276.8501,19.77,152684800,0.46665,2.051,882.27399,5316.21387,1675.78
2012-04-11,5226.8501,19.54,167013504,0.46865,2.0351,1031.53052,5291.61768,1658.98
2012-04-10,5243.6001,20.3,156106800,0.46915,1.9823,1053.0415,5217.17773,1659.93
2012-04-09,5234.3999,21.88,111914896,#N/A,2.0474,963.35413,5247.48877,1640.26
2012-04-04,5322.8999,21.52,122106200,0.46915,2.2233,841.31702,5192.72705,1620.55
2012-04-03,5358.5,21.47,152496496,0.46915,2.2988,792.00452,5260.30566,1645.85
2012-04-02,5317.8999,21.91,134538304,0.46815,2.182,795.76318,5354.10254,1677.75
2012-03-30,5295.5498,22.03,164790000,0.46815,2.2088,789.64752,5248.354,1668.15
2012-03-29,5178.8501,20.96,242557904,0.46815,2.1587,794.66577,5276.21143,1661.57
2012-03-28,5194.75,20.95,145803600,0.46965,2.1997,787.50037,5365.896,1663.55
2012-03-27,5243.1499,21.96,208775392,0.47065,2.1836,792.98535,5459.34033,1680.75
2012-03-26,5184.25,21.7,169785792,0.47265,2.2479,728.04431,5464.4165,1690.18
2012-03-23,5278.2002,21.09,172738592,0.47315,2.2317,759.89551,5479.75928,1661.7
2012-03-22,5228.4502,20.9,205581104,0.47365,2.2781,798.35175,5401.82129,1645.91
2012-03-21,5364.9502,19.63,199788000,0.47415,2.296,766.41016,5433.76172,1650.55
2012-03-20,5274.8501,19.02,181345296,0.47415,2.3591,787.1795,5335.94531,1650.86
2012-03-19,5257.0498,19.03,179877504,0.47365,2.3772,755.23358,5427.73926,1664.5
2012-03-16,5317.8999,18.85,267521200,0.47365,2.294,725.74286,5369.59424,1659.98
2012-03-15,5380.5,18.75,160257600,0.47365,2.2794,776.47412,5292.81396,1658.66
2012-03-14,5463.8999,18.14,181714096,0.47365,2.2686,765.88275,5274.13574,1644.79
2012-03-13,5429.5,18.16,179965296,0.47365,2.1263,740.81403,5341.36914,1674.03
2012-03-12,5359.5498,18.85,176668192,0.47355,2.0331,782.39099,5319.65869,1701.34
2012-03-09,5333.5498,20.2,203005792,0.47355,2.0279,851.99243,5347.98291,1713.85
2012-03-07,5220.4502,19.35,230726000,0.47455,1.9756,958.8396,5337.72461,1684.91
2012-03-06,5222.3999,19.42,290396000,0.47455,1.9427,1051.53491,5275.30957,1674.38
2012-03-05,5280.3501,19.6,196421200,0.47455,2.0104,899.43152,5317.85742,1706.32
2012-03-03,5359.3999,18.94,16770990,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-02,5359.3501,18.96,185021504,0.47575,1.9739,855.16339,5277.38184,1712.45
2012-03-01,5339.75,19.21,196867904,0.4797,2.0261,849.01941,5353.83984,1718.25
2012-02-29,5385.2002,18.97,226022208,0.48425,1.9705,905.09729,5258.20752,1696.76
2012-02-28,5375.5,19.57,208133904,0.4875,1.9428,880.5788,5224.14648,1784.25
2012-02-27,5281.2002,19.07,235319008,0.4891,1.9255,893.76562,5334.0957,1767.65
2012-02-24,5429.2998,16.59,364660608,0.4906,1.9757,848.10345,5378.18115,1772.35
2012-02-23,5483.2998,16.33,307246496,0.4906,1.9965,826.64398,5305.77539,1780.78
2012-02-22,5505.3501,16.14,263013408,0.4916,2.0034,893.83478,5222.47168,1776.3
2012-02-21,5607.1499,15.4,231132096,0.4926,2.0591,895.40277,5209.97412,1759.25
2012-02-17,5564.2998,15.52,329307488,0.4931,2.0017,877.44299,5094.89404,1723.49
2012-02-16,5521.9502,15.64,270060512,0.4931,1.9827,949.37189,5053.60254,1728.25
2012-02-15,5531.9502,15.55,314366112,0.4951,1.9275,1043.78748,5026.375,1728.18
2012-02-14,5416.0498,14.81,201410000,0.4976,1.9361,965.76453,4979.07471,1720.23
2012-02-13,5390.2002,14.99,181561904,0.5026,1.9741,935.81598,4959.72656,1722.25
2012-02-10,5381.6001,16.48,225352096,0.506,1.9862,1029.31287,4885.15186,1721.85
2012-02-09,5412.3501,16.15,255307008,0.51,2.0364,919.48364,4927.60303,1729.54
2012-02-08,5368.1499,16.41,236135392,0.51325,1.9822,893.56281,4857.02539,1733.13
2012-02-07,5335.1499,17.24,181194592,0.52,1.9734,867.58575,4837.34375,1745.45
2012-02-06,5361.6499,17.51,215080496,0.52325,1.9066,871.3056,4754.40479,1720.25
2012-02-03,5325.8501,17.75,217358208,0.527,1.9224,834.90747,4777.03809,1726.33
2012-02-02,5269.8999,17.89,337960608,0.5306,1.8212,881.8291,4725.97607,1759.55
2012-02-01,5235.7002,18.03,234899392,0.5371,1.8265,910.80499,4792.65088,1743.53
2012-01-31,5199.25,18.07,215770704,0.54235,1.7971,963.15479,4879.19141,1737.76
2012-01-30,5087.2998,19.28,181141408,0.54685,1.8439,965.92603,4918.25635,1729.85
2012-01-27,5204.7002,18.4,215923392,0.5511,1.891,915.28937,4917.76611,1738.95
2012-01-25,5158.2998,18.71,219175696,0.5566,1.9946,919.98596,4994.35303,1710.8
2012-01-24,5127.3501,19.99,202006592,0.5591,2.06,946.06732,4950.46826,1665.25
2012-01-23,5046.25,19.63,158177600,0.5601,2.0511,933.03326,4976.50977,1676.85
2012-01-20,5048.6001,19.84,221048000,0.5611,2.0246,918.34149,4946.38428,1666.6
2012-01-19,5018.3999,19.88,203487600,0.5612,1.977,999.65973,5050.62109,1658.5
2012-01-18,4955.7998,20.73,211198800,0.5612,1.8983,1053.06494,5070.7417,1659.84
2012-01-17,4967.2998,21.29,223004192,0.5623,1.8566,1125.54004,5105.99707,1652.38
2012-01-16,4873.8999,21.62,160479904,0.5649,#N/A,#N/A,#N/A,1643.88
2012-01-13,4866,21.68,230940608,0.567,1.8636,1075.76721,5077.86816,1638.92
2012-01-12,4831.25,21.53,183068704,0.5715,1.9228,1054.61438,5105.63184,1649.99
2012-01-11,4860.9502,22.65,209079808,0.5765,1.9037,1090.23218,5224.30957,1641.99
2012-01-10,4849.5498,23.58,201661200,0.5795,1.9683,1071.63855,5295.521,1632.33
2012-01-09,4742.7998,22.64,147534496,0.5805,1.9578,1104.06799,5308.64404,1611.15
2012-01-07,4746.8999,22.8,18783880,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-06,4754.1001,24.54,176057296,0.5815,1.9578,1087.7168,5354.75098,1617.08
2012-01-05,4749.9502,24.72,177862896,0.5825,1.9946,1136.18457,5385.23975,1622.71
2012-01-04,4749.6499,24.93,165938800,0.5825,1.9771,1179.54871,5479.43359,1611.95
2012-01-03,4765.2998,25.81,146621104,0.5825,1.9474,1220.16638,5469.23535,1603.95
2012-01-02,4636.75,24.47,108460704,#N/A,#N/A,#N/A,#N/A,1566.37
2011-12-30,4624.2998,25.58,113900704,0.581,1.8762,1242.65698,5248.3667,1564.91
2011-12-29,4646.25,25.59,146003808,0.581,1.8988,1200.56323,5281.94824,1545.65
2011-12-28,4705.7998,25.91,117463504,0.57925,1.9162,1244.14917,5255.89551,1556.8
2011-12-27,4750.5,25.87,104828304,#N/A,2.0052,1159.91541,5364.93945,1592.95
2011-12-26,4779,26.16,90847992,#N/A,#N/A,#N/A,#N/A,1607.25
2011-12-23,4714,25.67,141982496,0.57575,2.0244,1094.33667,5262.10742,1606.88
2011-12-22,4733.8501,25.75,170788992,0.57375,1.9476,1112.43408,5232.54102,1606.07
2011-12-21,4693.1499,25.63,211310896,0.57125,1.9668,1130.32532,5204.34912,1615.17
2011-12-20,4544.2002,23.09,195304608,0.56975,1.9233,1230.07947,5150.22949,1615.69
2011-12-19,4613.1001,23.03,176447696,0.56695,1.8096,1313.28406,4947.47607,1594.35
2011-12-16,4651.6001,23.06,202060000,0.56315,1.8474,1275.40723,4911.02637,1598.95
2011-12-15,4746.3501,22.56,200317904,0.55915,1.9079,1337.73523,5000.92432,1570.52
2011-12-14,4763.25,22.73,176252192,0.55505,1.9027,1402.38416,5113.53223,1573.9
2011-12-13,4800.6001,22.71,181043696,0.54625,1.9651,1349.271,5317.43408,1631.5
2011-12-12,4764.6001,24.68,178338208,0.5435,2.0121,1350.37036,5143.19092,1666.49
2011-12-09,4866.7002,24.06,173612800,0.54175,2.0611,1368.46252,5156.89355,1711.47
2011-12-08,4943.6499,24.43,178853408,0.54,1.9704,1581.96179,5085.65332,1708.27
2011-12-07,5062.6001,23.58,169428304,0.54,2.0296,1480.44714,5189.05225,1741.89
2011-12-05,5039.1499,23.66,137254400,0.5339,2.0436,1428.60962,5182.30176,1722.67
2011-12-02,5050.1499,23.81,180190896,0.52833,2.0331,1406.40955,5159.56104,1746.59
2011-12-01,4936.8501,23.57,183915808,0.52722,2.0873,1408.05176,5147.27393,1744.8
2011-11-30,4832.0498,22.96,282217888,0.52889,2.068,1452.68896,5244.31201,1746.35
2011-11-29,4805.1001,22.84,155570304,0.52694,1.9913,1594.96521,5194.56836,1715.67
2011-11-28,4851.2998,23.04,145259104,0.52306,1.9739,1671.88452,5110.35742,1712.35
2011-11-25,4710.0498,20.93,162839600,0.51806,1.9635,1800.71277,5055.26465,1683.52
2011-11-24,4756.4502,22.36,213363104,0.51167,#N/A,#N/A,#N/A,1697.42
2011-11-23,4706.4502,22.05,178819392,0.50611,1.8835,1783.10046,5046.52051,1692.41
2011-11-22,4812.3501,21.94,174212400,0.50028,1.917,1676.98633,5141.11426,1699.9
2011-11-21,4778.3501,23.5,154119296,0.495,1.955,1722.01575,5071.33887,1677.57
2011-11-18,4905.7998,22.08,192274400,0.48778,2.0104,1640.16003,4992.74951,1723.92
2011-11-17,4934.75,22.57,149239008,0.47944,1.9602,1758.11194,5034.38477,1721.52
2011-11-16,5030.4502,22.57,161406896,0.47111,2,1700.80005,5206.95557,1763.35
2011-11-15,5068.5,22.9,149592608,0.46556,2.0451,1582.22961,5036.07178,1780.9
2011-11-14,5148.3501,22.69,134448096,0.46056,2.0556,1568.17371,4943.80273,1780.3
2011-11-11,5168.8501,22.72,168514208,0.45722,#N/A,1505.67993,4961.62646,1788.63
2011-11-09,5221.0498,23.75,146428608,0.44917,1.9615,1815.05115,4805.66943,1769.7
2011-11-08,5289.3501,23.44,120652000,0.44417,2.0769,1358.47375,4785.30811,1786.32
2011-11-04,5284.2002,23.82,149015808,0.4375,2.0327,1481.00684,4628.63672,1754.65
2011-11-03,5265.75,27.23,160282800,0.435,2.0734,1498.92249,4623.07031,1763.67
2011-11-02,5258.4502,27.24,144375104,0.43306,1.9854,1610.31689,4550.104,1737.8
2011-11-01,5257.9502,27.92,152491904,0.43167,1.9889,1713.46558,4543.12256,1719.55
2011-10-31,5326.6001,27.8,149483504,0.42944,2.1133,1458.90222,4537.88672,1714.7
2011-10-28,5360.7002,27.69,246078400,0.42944,2.3167,1196.08276,4550.2832,1743.42
2011-10-26,5201.7998,26.51,27496890,0.42472,2.2041,1478.36865,4465.80176,1724.64
2011-10-25,5191.6001,26.79,221084608,0.42222,2.1089,1595.21216,4612.84668,1705.27
2011-10-24,5098.3501,26.32,126073200,0.42028,2.2336,1457.87952,4547.52783,1653.48
2011-10-21,5049.9502,27.09,109893600,0.41833,2.2192,1566.78296,4372.18506,1641.85
2011-10-20,5091.8999,27.54,119334000,0.41556,2.1888,1732.30481,4248.57959,1620.66
2011-10-19,5139.1499,27.46,117468800,0.41167,2.1603,1693.24255,4233.59814,1640.75
2011-10-18,5037.5,27.02,125550600,0.40917,2.1763,1555.90796,4355.16211,1657.97
2011-10-17,5118.25,26.71,130461000,0.40583,2.155,1634.60742,4228.73291,1670.8
2011-10-14,5132.2998,26.73,157781904,0.40472,2.2477,1384.32483,4254.93604,1680.95
2011-10-13,5077.8501,26.65,157302800,0.40306,2.1834,1508.29102,4138.21973,1668.05
2011-10-12,5099.3999,27.02,188008608,0.40083,2.2101,1530.48962,4189.50732,1676.3
2011-10-11,4974.3501,28.06,182038800,0.3975,2.1496,1620.81946,4232.57812,1662.3
2011-10-10,4979.6001,28.73,188839600,0.39417,#N/A,1617.15454,4182.95459,1676.65
2011-10-07,4888.0498,28.39,198288800,0.39111,2.0764,1779.59204,4079.29688,1637.85
2011-10-05,4751.2998,27.19,179140496,0.38361,1.8877,1865.92346,3932.20801,1640.85
2011-10-04,4772.1499,27.39,184413296,0.38094,1.8207,2016.81421,3738.66553,1623.82
2011-10-03,4849.5,27.2,148921600,0.37761,1.756,2234.32202,3815.30762,1658.3
2011-09-30,4943.25,27.26,201962096,0.37433,1.9154,2103.59229,3878.13086,1623.79
2011-09-29,5015.4502,27.76,216156096,0.37211,1.9962,1901.85107,4022.0918,1614.69
2011-09-28,4945.8999,27.44,166872400,0.36856,1.9797,2003.06079,3959.79956,1609.16
2011-09-27,4971.25,27.49,151314000,0.36522,1.9711,1850.61829,4144.38379,1650.72
2011-09-26,4835.3999,26.25,156079504,0.36278,1.9002,1929.44141,3967.66748,1626.88
2011-09-23,4867.75,26.22,205769408,0.36022,1.8334,2039.09058,3947.18506,1656.74
2011-09-22,4923.6499,26.66,147608400,0.35806,1.718,2050.02954,3991.48413,1740.39
2011-09-21,5133.25,23.66,132918200,0.35556,1.8576,1803.67566,4152.51367,1782.3
2011-09-20,5140.2002,24.27,146599504,0.355,1.9385,1579.08728,4175.49902,1803.69
2011-09-19,5031.9502,24.2,115737800,0.3525,1.9506,1564.90308,4097.53125,1778.85
2011-09-16,5084.25,24.32,225187200,0.35133,2.0479,1463.95996,4156.5498,1811.38
2011-09-15,5075.7002,24.39,153648896,0.35022,2.082,1520.33337,4251.41699,1788.72
2011-09-14,5012.5498,24.06,154276800,0.34911,1.9837,1648.68994,4236.56152,1819.8
2011-09-13,4940.9502,23.62,146005296,0.34711,1.9906,1756.73145,4293.54492,1833.67
2011-09-12,4946.7998,23.63,135500192,0.34289,1.9475,1822.60571,4165.21338,1815.25
2011-09-09,5059.4502,23,158713104,0.33794,1.9183,1793.58752,4062.11255,1855.57
2011-09-08,5153.25,22.53,140855296,0.33683,1.9787,1585.41235,4113.66455,1870.2
2011-09-07,5124.6499,22.87,193856192,0.33683,2.0429,1541.15454,4124.82764,1817.71
2011-09-06,5064.2998,22.67,183680000,0.33561,1.984,1706.255,3966.81226,1875.25
2011-09-05,5017.2002,23.15,162898208,0.33278,#N/A,#N/A,#N/A,1900.2
2011-09-02,5040,23.15,195056000,0.33056,1.9857,1553.36646,3958.97778,1882.96
2011-08-30,5001,22.93,181539696,0.32556,2.1767,1515.81787,4097.17871,1835.52
2011-08-29,4919.6001,22.38,145125296,#N/A,2.2561,1486.6554,4019.21997,1788.4
2011-08-26,4747.7998,18.69,149717696,0.32278,2.1899,1642.65649,3940.25244,1827.15
2011-08-25,4839.6001,18.22,184913408,0.319,2.2286,1830.74915,3927.63843,1774.45
2011-08-24,4888.8999,18.28,129410704,0.31428,2.2994,1651.57947,3917.78589,1759.13
2011-08-23,4948.8999,18.68,130010400,0.31178,2.153,1654.81873,3898.19946,1828.63
2011-08-22,4898.7998,18.51,123813904,0.30844,2.1058,1938.02258,3841.33984,1897.46
2011-08-19,4845.6499,17.88,166702400,0.303,2.0623,1969.53748,3763.39453,1852.07
2011-08-18,4944.1499,17.42,139816096,0.29778,2.0624,1952.15247,3768.88501,1823.9
2011-08-17,5056.6001,17.9,143342000,0.29589,2.1652,1433.88989,3976.56982,1791.25
2011-08-16,5035.7998,17.76,130896704,0.29283,2.2196,1491.06152,3933.04346,1785.55
2011-08-12,5072.9502,17.72,128834800,0.29006,2.2548,1648.74414,3871.55615,1746.68
2011-08-11,5138.2998,17.64,113043504,0.28617,2.3399,1770.98999,3892.54517,1763.92
2011-08-10,5161,17.64,158404400,0.28061,2.1061,1945.72742,3751.60132,1793.27
2011-08-09,5072.8501,16.87,233868992,0.27839,2.2488,1585.06262,3585.15308,1740.95
2011-08-08,5118.5,17.24,188307008,0.27478,2.3179,2158.56006,3656.51074,1719.45
2011-08-05,5211.25,16.66,196016896,0.27161,2.5585,1431.83997,3887.44556,1663.95
2011-08-04,5331.7998,15.73,118482400,0.26939,2.4028,1410.3739,3859.1499,1646.52
2011-08-03,5404.7998,17.45,133223904,0.26828,2.6202,1036.20166,4074.33765,1661.72
2011-08-02,5456.5498,17.3,110372200,0.26444,2.6114,1097.63928,4152.78662,1659.4
2011-08-01,5516.7998,16.89,98962728,0.25722,2.7437,1042.22302,4179.9043,1619.38
2011-07-29,5482,16.83,156128896,0.2555,2.7961,1115.92371,4229.46143,1627.05
2011-07-28,5487.75,18.05,164522096,0.25395,2.9454,1046.57788,4295.64209,1615.95
2011-07-27,5546.7998,17.82,122321200,0.25285,2.9803,1013.0733,4293.87891,1613.47
2011-07-26,5574.8501,18,134108600,0.2526,2.9529,893.86255,4400.38428,1619.32
2011-07-25,5680.2998,17.27,142008192,0.2521,3.0006,859.23676,4404.97607,1614.02
2011-07-22,5633.9502,17.15,106781600,0.253,2.9621,777.01202,4429.23438,1601.33
2011-07-21,5541.6001,16.46,76327640,0.253,3.0136,779.8396,4402.36328,1590.55
2011-07-20,5567.0498,16.52,87093216,0.253,2.9275,848.55048,4362.32324,1600.4
2011-07-19,5613.5498,16.31,86555648,0.252,2.8802,854.84497,4338.75,1588.5
2011-07-18,5567.0498,16.21,73604992,0.25125,2.9276,933.84625,4276.07959,1604.79
2011-07-15,5581.1001,16.24,80426784,0.24975,2.9058,869.37793,4328.63867,1593.6
2011-07-14,5599.7998,16.22,123015504,0.24975,2.9534,925.54797,4257.96533,1587.23
2011-07-13,5585.4502,16.32,106019600,0.24925,2.8824,886.44299,4365.43115,1582.38
2011-07-12,5526.1499,16.14,104907104,0.249,2.877,888.48706,4356.58252,1567.76
2011-07-11,5616.1001,15.48,78899696,0.24605,2.9189,818.07916,4232.74756,1553.48
2011-07-08,5660.6499,15.92,129276400,0.24605,3.0268,707.02362,4264.30566,1544.15
2011-07-07,5728.9502,15.41,112220304,0.24605,3.1377,708.73822,4384.40137,1532.36
2011-07-06,5625.4502,14.87,86109912,0.24575,3.108,726.96661,4299.9585,1528.98
2011-07-05,5632.1001,15.17,100776400,0.24575,3.121,712.34131,4297.55615,1515.7
2011-07-04,5650.5,15.41,103528896,0.24575,#N/A,#N/A,#N/A,1496.2
2011-07-01,5627.2002,15.39,141092496,0.24575,3.1823,708.27808,4237.17188,1487.43
2011-06-30,5647.3999,16.44,179224304,0.24575,3.16,736.13123,4251.91504,1500.18
2011-06-29,5600.4502,16.55,124594000,0.24575,3.1118,774.86176,4252.09277,1512.33
2011-06-28,5545.2998,16.33,114413696,0.24575,3.0308,863.41681,4183.76562,1501.25
2011-06-27,5526.6001,16.35,143402400,0.24575,2.9305,925.97101,4080.8479,1497.93
2011-06-24,5471.25,16.43,140100096,0.24625,2.8636,949.39447,4101.74414,1502.55
2011-06-23,5320,14.07,89001344,0.2465,2.9116,867.08551,4091.34912,1521.4
2011-06-22,5278.2998,14.26,95769504,0.2455,2.9825,831.45538,4283.43213,1548.95
2011-06-21,5275.8501,14.76,107191696,0.2455,2.9835,845.82385,4188.75635,1546.28
2011-06-20,5257.8999,14.8,135334896,0.2465,2.958,899.69995,4197.39893,1540.6
2011-06-17,5366.3999,13.62,97876272,0.2465,2.9445,980.35486,4173.12549,1539.4
2011-06-16,5396.75,13.56,128063504,0.2465,2.9274,1020.69067,4263.72998,1529.58
2011-06-15,5447.5,14.28,95878888,0.245,2.9692,954.2832,4243.6958,1530.98
2011-06-14,5500.5,14.61,97840488,0.24525,3.0972,816.90674,4445.56543,1523.98
2011-06-13,5482.7998,14.64,80104896,0.247,2.9838,879.80267,4365.36426,1515.65
2011-06-10,5485.7998,16.26,84190280,0.2485,2.9693,843.32489,4439.75244,1531.27
2011-06-09,5521.0498,16.33,87033664,0.2495,2.9967,794.94098,4559.83838,1543.98
2011-06-08,5526.8501,16.39,92928672,0.25025,2.9387,839.95996,4503.33008,1537.6
2011-06-07,5556.1499,16.48,81858400,0.25175,2.9949,807.36761,4427.34131,1544.13
2011-06-06,5532.0498,16.42,77137320,0.25175,2.995,827.61243,4431.68701,1544.58
2011-06-03,5516.75,16.35,101017600,0.252,2.9859,804.33948,4490.8584,1542.28
2011-06-02,5550.3501,16.31,110949200,0.252,3.0297,810.88428,4500.43018,1533.65
2011-06-01,5592,16.37,98629280,0.25288,2.9408,820.57202,4497.00342,1539.83
2011-05-31,5560.1499,17.39,149409696,0.25288,3.0607,696.13837,4627.40527,1535.73
2011-05-30,5473.1001,16.62,100764800,#N/A,#N/A,#N/A,#N/A,1538.46
2011-05-27,5476.1001,17.21,117233296,0.25388,3.0735,721.73669,4543.14746,1536.4
2011-05-26,5412.3501,17.06,161608096,0.254,3.0572,728.95746,4540.91992,1519.2
2011-05-25,5348.9502,18.06,99917760,0.2545,3.1304,773.78308,4592.83545,1525.35
2011-05-24,5394.8501,18.1,100052496,0.255,3.1139,805.5531,4501.96582,1526.64
2011-05-23,5386.5498,18.1,94674112,0.25675,3.1286,826.48914,4419.70361,1517.1
2011-05-20,5486.3501,17.48,127399904,0.2575,3.1451,784.56787,4478.29346,1512.23
2011-05-19,5428.1001,16.99,94180688,0.2585,3.1709,698.0896,4427.83057,1493.28
2011-05-18,5420.6001,16.97,107357696,0.26,3.1801,731.24268,4510.00537,1496.98
2011-05-17,5438.9502,17.72,109199296,0.25975,3.1158,792.55798,4376.45557,1486.7
2011-05-16,5499,17.52,94219160,0.2605,3.147,823.71838,4397.229,1489.33
2011-05-13,5544.75,17.65,119423904,0.2605,3.1709,765.88824,4471.04639,1495.15
2011-05-12,5486.1499,17.55,91624736,0.26075,3.2225,721.30994,4453.40234,1505.88
2011-05-11,5565.0498,17.34,82509136,0.26225,3.1593,757.58026,4389.49609,1501.41
2011-05-10,5541.25,17.39,88822800,0.264,3.2135,712.05206,4649.14941,1516.26
2011-05-09,5551.1001,18.84,75438944,0.26575,3.1604,767.3952,4586.03613,1513.73
2011-05-06,5551.4502,18.98,122684304,0.267,3.1459,824.22803,4353.17822,1495.58
2011-05-05,5459.8501,18.67,126424496,0.26825,3.1499,814.63202,4467.04785,1474.3
2011-05-04,5537.1499,18.3,119083200,0.27025,3.2159,759.54761,4857.90283,1516.22
2011-05-03,5565.25,18.22,125522800,0.27225,3.2473,743.44226,4943.66846,1535.9
2011-05-02,5701.2998,17.09,86514384,#N/A,3.2788,708.99658,5033.47656,1545.45
2011-04-29,5749.5,17.3,184751808,#N/A,3.2863,652.17126,5037.41504,1563.7
2011-04-28,5785.4502,17.37,159344896,0.273,3.3106,649.56659,5014.36963,1536.2
2011-04-27,5833.8999,17.84,108740496,0.27325,3.3552,682.15399,5011.0542,1527.05
2011-04-26,5868.3999,18.13,117166800,0.27275,3.307,695.4024,4995.58936,1506.25
2011-04-25,5874.5,18.43,94377008,#N/A,3.3627,701.6073,4995.3374,1507.23
2011-04-21,5884.7002,18.59,119753904,0.27375,3.3963,651.75854,4982.02637,1504.88
2011-04-20,5851.6499,18.56,117896096,0.27375,3.4077,668.0531,4940.57861,1502.4
2011-04-19,5740.75,17.99,101237504,0.27375,3.3631,704.19757,4811.05273,1496.4
2011-04-18,5729.1001,18.58,121111104,0.274,3.3743,753.87201,4761.48389,1495.3
2011-04-15,5824.5498,17.75,140590400,0.27475,3.4079,679.17389,4861.50195,1486.88
2011-04-13,5911.5,16.99,145699904,0.278,3.4585,753.0246,4766.93066,1457.36
2011-04-11,5785.7002,18.76,92734128,0.28275,3.5847,736.41351,4879.23877,1463.15
2011-04-08,5842,18.37,99854768,0.28525,3.5772,787.62024,4971.21924,1474.91
2011-04-07,5885.7002,18.1,98160760,0.2895,3.5451,756.34753,4875.81152,1458.2
2011-04-06,5891.75,21.12,125960704,0.29263,3.5452,746.47302,4807.021,1459.75
2011-04-05,5910.0498,21.21,110625400,0.29375,3.4795,766.2019,4812.19189,1455.85
2011-04-04,5908.4502,21.48,106392400,0.29675,3.4179,780.28125,4836.40625,1434.03
2011-04-01,5826.0498,21.34,118321904,0.301,3.4422,775.82251,4812.7749,1428.73
2011-03-31,5833.75,22.01,219441104,0.303,3.4703,790.98224,4758.37793,1432.2
2011-03-30,5787.6499,22.14,133208704,0.3045,3.4349,792.56677,4666.34326,1422.98
2011-03-29,5736.3501,22.03,140479296,0.307,3.4872,813.25018,4692.7583,1418.45
2011-03-28,5687.25,21.95,130718000,0.307,3.4313,871.68958,4662.46338,1420.3
2011-03-25,5654.25,23.23,133451400,0.3075,3.4388,800.12927,4708.74512,1429.88
2011-03-24,5522.3999,22.68,115262096,0.3085,3.4037,805.67999,4726.65576,1430.43
2011-03-23,5480.25,22.71,112036400,0.308,3.3501,859.67865,4742.35889,1437.43
2011-03-22,5413.8501,22.76,94938096,0.309,3.3263,908.54053,4675.31982,1427.85
2011-03-21,5364.75,23.11,107174704,0.309,3.3282,927.65613,4605.87354,1427.79
2011-03-18,5373.7002,23.1,129492400,0.309,3.2678,1102.85498,4560.78369,1418.56
2011-03-17,5446.6499,23.87,135255696,0.309,3.255,1191.52844,4582.6626,1403.81
2011-03-16,5511.1499,24.18,135196800,0.309,3.17,1326.45447,4420.61279,1399.03
2011-03-15,5449.6499,23.96,191037600,0.309,3.303,1100.39001,4397.03564,1395.7
2011-03-14,5531.5,24.04,173521792,0.309,3.3563,953.33276,4565.43994,1426.43
2011-03-11,5445.4502,23.56,133442000,0.3095,3.4025,908.41919,4576.47852,1417.65
2011-03-10,5494.3999,23.92,135730096,0.3095,3.3584,988.59308,4640.24268,1411.85
2011-03-09,5531,24.23,149822896,0.3095,3.4675,910.0011,4697.62207,1430.75
2011-03-08,5520.7998,24.35,127506704,0.3095,3.5477,893.65405,4735.19434,1428.88
2011-03-07,5463.1499,24.26,134581600,0.3095,3.5123,930.78467,4750.33545,1432.05
2011-03-04,5538.75,23.96,162006896,0.3095,3.49,857.46173,4697.59473,1430.95
2011-03-03,5536.2002,24,218804800,0.3095,3.5554,837.79053,4590.28125,1415.88
2011-03-01,5522.2998,24.02,210498304,0.3095,3.3921,944.39948,4478.36865,1433.38
2011-02-28,5333.25,21.7,317245792,0.3095,3.4272,830.75037,4390.07422,1411.33
2011-02-25,5303.5498,21.59,193536304,0.3105,3.4125,871.14648,4436.41113,1410.65
2011-02-24,5262.7002,21.8,259347696,0.3105,3.4477,969.58032,4424.05127,1402.66
2011-02-23,5437.3501,20.44,173584704,0.3115,3.4848,998.78223,4427.49805,1411.64
2011-02-22,5469.2002,21.38,166271392,0.3125,3.4533,941.51202,4235.44629,1399.14
2011-02-21,5518.6001,21.26,137634000,0.3125,#N/A,#N/A,#N/A,1406.45
2011-02-18,5458.9502,21.96,180906496,0.3125,3.5799,742.63599,3896.23999,1389.99
2011-02-17,5546.4502,22.54,143669600,0.3135,3.5725,752.27356,3915.99414,1384.08
2011-02-16,5481.7002,22.08,140517200,0.3135,3.6193,761.09442,3868.74487,1374.39
2011-02-15,5481,22.16,170459696,0.3135,3.6044,745.16241,3838.24634,1373.85
2011-02-14,5456,22.01,175710304,0.314,3.6194,725.72498,3858.85498,1361.78
2011-02-11,5310,19.94,211250592,0.313,3.6288,716.83685,3909.93628,1356.95
2011-02-10,5225.7998,19.14,225238000,0.312,3.6928,735.75549,3965.94604,1363.8
2011-02-09,5253.5498,19.48,246525904,0.312,3.6465,721.84692,3944.00439,1363.73
2011-02-08,5312.5498,19.92,155600304,0.312,3.7373,716.1535,3938.16431,1363.98
2011-02-07,5396,19.63,150447104,0.312,3.6299,737.89099,3965.03101,1351.28
2011-02-04,5395.75,19.61,187819504,0.3115,3.6356,726.36816,4059.54541,1348.93
2011-02-03,5526.75,18.74,154228800,0.3105,3.5488,761.73163,4132.24561,1354.35
2011-02-02,5432,17.7,172198208,0.3105,3.4771,786.8905,4132.76709,1335.25
